uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"43332585-f74e-470b-b815-a6081f57d120","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:32Z","NEON.LTR.BART047864.20231106","OK","NEON.LTR.BART047864.20231106.NDL","NEON.DOC.001710vJ","N","Needles",0.7700,"N",,"0000-0003-1933-3182"
"25106f84-3439-465e-ae51-fb473ba1503c","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:37Z","NEON.LTR.BART071579.20231106","OK","NEON.LTR.BART071579.20231106.OTH","NEON.DOC.001710vJ","N","Other",0.5800,"Y",,"0000-0003-1933-3182"
"826484a0-aaff-4d5b-b569-85551e3782e8","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:32Z","NEON.LTR.BART047864.20231106","OK","NEON.LTR.BART047864.20231106.WDY","NEON.DOC.001710vJ","N","Woody material",0.1500,"N",,"0000-0003-1933-3182"
"43dcdf3a-0ccb-4599-8969-6368d7d918b4","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:38Z","NEON.LTR.BART073539.20231106","OK","NEON.LTR.BART073539.20231106.SDS","NEON.DOC.001710vJ","N","Seeds",0.0200,"N",,"0000-0003-1933-3182"
"1b9e1edb-8f13-43a5-83b0-d828f0dde135","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165",,"2023-10-23","2023-11-06","LTR.2023.BART.45",,,"NEON.LTR.BART071165.20231106","OK","NEON.LTR.BART071165.20231106.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.0000,"N",,"0000-0003-1933-3182"
"5cedd518-400f-4d27-9dbb-85ff2b89cbb5","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:37Z","NEON.LTR.BART071579.20231106","OK","NEON.LTR.BART071579.20231106.MXT","NEON.DOC.001710vJ","N","Mixed",1.6500,"N",,"0000-0003-1933-3182"
"7f2c4ff8-5965-48e9-a414-ee00b8f0fa45","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:38Z","NEON.LTR.BART073539.20231106","OK","NEON.LTR.BART073539.20231106.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.2100,"N",,"0000-0003-1933-3182"
"f22ae8b1-4029-46ed-af17-39a50e87e6f3","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_884","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:23Z","NEON.LTR.BART040884.20231106","OK","NEON.LTR.BART040884.20231106.WDY","NEON.DOC.001710vJ","N","Woody material",0.0050,"N",,"0000-0003-1933-3182"
"d8e66130-70a7-4943-9acc-1ada3a87bef7","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046",,"2023-10-23","2023-11-06","LTR.2023.BART.45",,,"NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.OTH","NEON.DOC.001710vJ","N","Other",0.0000,"N",,"0000-0003-1933-3182"
"176a1b67-cc6a-42ab-8651-a4c4d17ff563","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:32Z","NEON.LTR.BART047864.20231106","OK","NEON.LTR.BART047864.20231106.MXT","NEON.DOC.001710vJ","N","Mixed",0.1300,"N",,"0000-0003-1933-3182"
"4055a6b2-a6d9-4bcd-892e-aa71e2797582","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:32Z","NEON.LTR.BART047864.20231106","OK","NEON.LTR.BART047864.20231106.LVS","NEON.DOC.001710vJ","N","Leaves",19.3700,"N",,"0000-0003-1933-3182"
"d5fc5650-d695-4d23-ad80-e566673d8798","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:38Z","NEON.LTR.BART073294.20231106","OK","NEON.LTR.BART073294.20231106.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.0050,"N",,"0000-0003-1933-3182"
"ec5441a3-a5bf-44a3-aa4c-09f7ee5523ef","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_158","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:22Z","NEON.LTR.BART040158.20231106","OK","NEON.LTR.BART040158.20231106.MXT","NEON.DOC.001710vJ","N","Mixed",0.1600,"N",,"0000-0003-1933-3182"
"0131d9cc-73d2-4a50-9f31-428cf7b6fc95","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046",,"2023-10-23","2023-11-06","LTR.2023.BART.45",,,"NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.FLR","NEON.DOC.001710vJ","N","Flowers",0.0000,"N",,"0000-0003-1933-3182"
"48f49eec-5c5a-4670-8bab-c04c8482f598","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_158",,"2023-10-23","2023-11-06","LTR.2023.BART.45",,,"NEON.LTR.BART040158.20231106","OK","NEON.LTR.BART040158.20231106.OTH","NEON.DOC.001710vJ","N","Other",0.0000,"N",,"0000-0003-1933-3182"
"096fe97f-072e-49d2-9279-35416c90e1e9","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_884",,"2023-10-23","2023-11-06","LTR.2023.BART.45",,,"NEON.LTR.BART040884.20231106","OK","NEON.LTR.BART040884.20231106.FLR","NEON.DOC.001710vJ","N","Flowers",0.0000,"N",,"0000-0003-1933-3182"
"b4029245-850e-40b7-986e-70ec8e203d05","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:38Z","NEON.LTR.BART073539.20231106","OK","NEON.LTR.BART073539.20231106.WDY","NEON.DOC.001710vJ","N","Woody material",0.4300,"N",,"0000-0003-1933-3182"
"6d384db8-29c6-442b-8b5f-756ac232b4ad","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:38Z","NEON.LTR.BART073539.20231106","OK","NEON.LTR.BART073539.20231106.MXT","NEON.DOC.001710vJ","N","Mixed",0.6600,"N",,"0000-0003-1933-3182"
"55118d1c-e6ad-41f9-a829-29955edd6657","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_158","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:22Z","NEON.LTR.BART040158.20231106","OK","NEON.LTR.BART040158.20231106.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.0050,"N",,"0000-0003-1933-3182"
"01e94577-f090-437a-90b9-c3594a9efaa8","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:31Z","NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.NDL","NEON.DOC.001710vJ","N","Needles",0.4700,"Y",,"0000-0003-1933-3182"
"395397eb-aa6e-46f0-82fb-ee4493489920","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:31Z","NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.0050,"N",,"0000-0003-1933-3182"
"b35bc773-3fba-40da-babf-32ce4fd1b82a","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_864",,"2023-10-23","2023-11-06","LTR.2023.BART.45",,,"NEON.LTR.BART047864.20231106","OK","NEON.LTR.BART047864.20231106.FLR","NEON.DOC.001710vJ","N","Flowers",0.0000,"N",,"0000-0003-1933-3182"
"a096eb44-c132-4a7c-92f0-a9b06fa697bf","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:37Z","NEON.LTR.BART071579.20231106","OK","NEON.LTR.BART071579.20231106.NDL","NEON.DOC.001710vJ","N","Needles",1.6800,"N",,"0000-0003-1933-3182"
"4047c14c-2aee-4776-89d5-72d45837e718","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:37Z","NEON.LTR.BART071579.20231106","OK","NEON.LTR.BART071579.20231106.LVS","NEON.DOC.001710vJ","N","Leaves",36.1700,"N",,"0000-0003-1933-3182"
"db6db5e5-f126-4c5d-aec2-b69826e5b4d6","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:31Z","NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.SDS","NEON.DOC.001710vJ","N","Seeds",0.0050,"N",,"0000-0003-1933-3182"
"5b56ec3b-a0fd-447b-8e83-4bb5179d8bee","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:31Z","NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.NDL","NEON.DOC.001710vJ","N","Needles",0.4700,"N",,"0000-0003-1933-3182"
"718f8e2b-e17a-40d5-aafb-fa2b91e55abe","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:38Z","NEON.LTR.BART073294.20231106","OK","NEON.LTR.BART073294.20231106.WDY","NEON.DOC.001710vJ","N","Woody material",0.0050,"N",,"0000-0003-1933-3182"
"c6e02ddb-992e-4f88-b018-fb3d9123c397","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-11-22","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-21T13:37Z","NEON.LTR.BART071579.20231106","OK","NEON.LTR.BART071579.20231106.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.0700,"N",,"0000-0003-1933-3182"
"c1ee61f5-01eb-4559-ad54-b8ab19a5656d","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:37Z","NEON.LTR.BART071579.20231106","OK","NEON.LTR.BART071579.20231106.OTH","NEON.DOC.001710vJ","N","Other",0.5900,"N",,"0000-0003-1933-3182"
"aca8b910-866e-4d3b-8ef8-f4037a25dd2e","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_046","2023-11-23","2023-10-23","2023-11-06","LTR.2023.BART.45","2023-11-14T16:00Z","2023-11-22T13:31Z","NEON.LTR.BART047046.20231106","OK","NEON.LTR.BART047046.20231106.MXT","NEON.DOC.001710vJ","N","Mixed",0.1600,"N",,"0000-0003-1933-3182"
