uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"264bc728-44d6-4a14-b685-14e57fd05de4","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826","2021-06-08","2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-07T19:50Z","NEON.LTR.BART040826.20210517","OK","NEON.LTR.BART040826.20210517.TWI","NEON.DOC.001710vH","N","Twigs/branches",5.4200,"N",,
"5723361e-7db0-4c54-8f05-6d0a1a4835d4","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051",,"2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:32Z","NEON.LTR.BART040051.20210517","OK","NEON.LTR.BART040051.20210517.LVS","NEON.DOC.001710vH","N","Leaves",0.0000,"N",,
"bdecfbcb-1c71-418a-ba53-f1f1f5ca99e3","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2021-06-11","2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:32Z","NEON.LTR.BART040051.20210517","OK","NEON.LTR.BART040051.20210517.TWI","NEON.DOC.001710vH","N","Twigs/branches",42.8900,"N",,
"04a14526-cb7a-4f39-a051-1bf05b7a2fe9","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_363",,"2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:43Z","NEON.LTR.BART032363.20210517","OK","NEON.LTR.BART032363.20210517.OTH","NEON.DOC.001710vH","N","Other",0.0000,"N",,
"984be5e1-1631-46e5-b982-6527e965312c","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_363","2021-06-16","2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-15T18:27Z","NEON.LTR.BART032363.20210517","OK","NEON.LTR.BART032363.20210517.TWI","NEON.DOC.001710vH","N","Twigs/branches",0.1000,"Y",,
"dd38f929-db21-4c5a-a600-79edef2794df","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_649","2021-06-11","2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:21Z","NEON.LTR.BART032649.20210517","OK","NEON.LTR.BART032649.20210517.OTH","NEON.DOC.001710vH","N","Other",0.8300,"N",,
"c6ac8733-865c-4d07-b1c4-8f759335cc73","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826",,"2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-07T19:50Z","NEON.LTR.BART040826.20210517","OK","NEON.LTR.BART040826.20210517.LVS","NEON.DOC.001710vH","N","Leaves",0.0000,"N",,
"19f0eb3c-b597-4979-ab80-573b11663b36","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2021-06-11","2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:32Z","NEON.LTR.BART040051.20210517","OK","NEON.LTR.BART040051.20210517.OTH","NEON.DOC.001710vH","N","Other",0.0900,"N",,
"9678188f-4ecc-4b88-b402-d95278f72744","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_649","2021-06-11","2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:21Z","NEON.LTR.BART032649.20210517","OK","NEON.LTR.BART032649.20210517.TWI","NEON.DOC.001710vH","N","Twigs/branches",269.5800,"N",,
"caa70c5b-37dc-4b72-b337-1484f34996c7","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826",,"2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-07T19:50Z","NEON.LTR.BART040826.20210517","OK","NEON.LTR.BART040826.20210517.WDY","NEON.DOC.001710vH","N","Woody material",0.0000,"N",,
"23f9f4e6-918f-454e-8163-cee8783dda88","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_649",,"2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:21Z","NEON.LTR.BART032649.20210517","OK","NEON.LTR.BART032649.20210517.LVS","NEON.DOC.001710vH","N","Leaves",0.0000,"N",,
"24c8dcf1-9253-4509-bfeb-1fc84c6365bf","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_363",,"2020-07-01","2021-05-17","LTR.2021.BART.01","2021-05-26T19:45Z","2021-06-10T12:43Z","NEON.LTR.BART032363.20210517","OK","NEON.LTR.BART032363.20210517.WDY","NEON.DOC.001710vH","N","Woody material",0.0000,"N",,
