uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"98087771-6f8e-4ab6-b4f9-c5eed6e43123","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T20:22Z","NEON.LTR.BART036151.20201104","OK","NEON.LTR.BART036151.20201104.OTH","NEON.DOC.001710vH","Y","Other",0.1000,"N",,
"245ebe91-9934-4446-b56c-440af171d908","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T16:00Z","NEON.LTR.BART071165.20201104","OK","NEON.LTR.BART071165.20201104.OTH","NEON.DOC.001710vH","Y","Other",0.1900,"N",,
"231311e2-69d3-4064-9335-0330534e6217","BART_037.basePlot.ltr","D01","BART","BART_037","BART_037_884","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T20:00Z","NEON.LTR.BART037884.20201104","OK","NEON.LTR.BART037884.20201104.MXT","NEON.DOC.001710vH","Y","Mixed",0.0000,"N",,
"95aa48d5-0c92-4947-8878-1e0d39a0dadc","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T13:28Z","NEON.LTR.BART071579.20201104","OK","NEON.LTR.BART071579.20201104.TWI","NEON.DOC.001710vH","Y","Twigs/branches",0.0100,"N",,
"1865d179-14fd-405d-9198-3b40479f55b1","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_084","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T18:55Z","NEON.LTR.BART034084.20201104","OK","NEON.LTR.BART034084.20201104.LVS","NEON.DOC.001710vH","Y","Leaves",30.0300,"N",,
"600d3019-1da8-4d5a-a84c-5d2ba171fbca","BART_032.basePlot.ltr","D01","BART","BART_032","BART_032_293","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T19:08Z","NEON.LTR.BART032293.20201104","OK","NEON.LTR.BART032293.20201104.FLR","NEON.DOC.001710vH","Y","Flowers",0.0000,"N",,
"0b484ac2-53c2-4fcd-96ac-cc5398ac9c79","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_855","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T20:10Z","NEON.LTR.BART034855.20201104","OK","NEON.LTR.BART034855.20201104.MXT","NEON.DOC.001710vH","Y","Mixed",1.6300,"N",,
"04a59e3e-ebd7-406a-a358-0b3a5ddcf8c2","BART_037.basePlot.ltr","D01","BART","BART_037","BART_037_884","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T20:00Z","NEON.LTR.BART037884.20201104","OK","NEON.LTR.BART037884.20201104.NDL","NEON.DOC.001710vH","Y","Needles",0.2900,"N",,
"425137a0-fdc6-4d5d-bc9d-d3584b0da119","BART_041.basePlot.ltr","D01","BART","BART_041","BART_041_578","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T19:18Z","NEON.LTR.BART041578.20201104","OK","NEON.LTR.BART041578.20201104.MXT","NEON.DOC.001710vH","Y","Mixed",0.2100,"N",,
"62266f45-92fb-4306-ae8b-c14ee3693c9b","BART_034.basePlot.ltr","D01","BART","BART_034","BART_034_855","2020-11-20","2020-10-18","2020-11-04","LTR.2020.BART.10","2020-11-12T22:51Z","2020-11-19T20:10Z","NEON.LTR.BART034855.20201104","OK","NEON.LTR.BART034855.20201104.LVS","NEON.DOC.001710vH","Y","Leaves",43.7000,"N",,
