uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,eventID,processingDate,massSampleIDList,massSampleMixtureID,cnSampleID,cnSampleCode,ligninSampleID,ligninSampleBarcode,archiveSampleID,archiveSampleBarcode,bgcArchiveMass,toxicodendronPossible,remarks,processedBy
"3133ad8b-2d46-44bf-919e-1b5e8ffd9019","BART_036.basePlot.ltr","D01","BART","BART_036","2022-06-06","2022-07-05","LTR.2022.BART.27","2022-11-02","NEON.LTR.BART036925.20220705.SDS|NEON.LTR.BART036151.20220705.SDS","NEON.LTR.BART.2022.SDS","NEON.LTR.BART.2022.SDS.CN","A00000154934","NEON.LTR.BART.2022.SDS.LIG","A00000154982","NEON.LTR.BART.2022.SDS.AR","A00000154950",9.68,"N",,"0000-0002-7782-1339"
