uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"d8870427-a9af-406d-9a66-6dc76ce844db","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_925","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T13:40Z","NEON.LTR.BART036925.20210414","OK","NEON.LTR.BART036925.20210414.OTH","NEON.DOC.001710vH","N","Other",0.2500,"N",,
"c299a59d-4295-45b1-ae48-7a73dfc7a55b","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_884","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T15:01Z","NEON.LTR.BART040884.20210414","OK","NEON.LTR.BART040884.20210414.MXT","NEON.DOC.001710vH","N","Mixed",0.3200,"N",,
"a179a7f4-4a1d-4c4b-8689-8534798c755f","BART_074.basePlot.ltr","D01","BART","BART_074","BART_074_555","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T13:30Z","NEON.LTR.BART074555.20210414","OK","NEON.LTR.BART074555.20210414.LVS","NEON.DOC.001710vH","N","Leaves",0.4200,"N",,
"c3df2040-a8cd-4b4b-9277-cf1d9b1431dc","BART_074.basePlot.ltr","D01","BART","BART_074","BART_074_555","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T13:30Z","NEON.LTR.BART074555.20210414","OK","NEON.LTR.BART074555.20210414.NDL","NEON.DOC.001710vH","N","Needles",4.3500,"N",,
"138e9fd6-0cc1-42fa-8caf-d00f47778708","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T17:45Z","NEON.LTR.BART036151.20210414","OK","NEON.LTR.BART036151.20210414.WDY","NEON.DOC.001710vH","N","Woody material",1.2200,"N",,
"27c71d03-55cf-474c-87e6-5a21e7cc2aba","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T12:46Z","NEON.LTR.BART036151.20210414","OK","NEON.LTR.BART036151.20210414.LVS","NEON.DOC.001710vH","N","Leaves",0.4200,"N",,
"6ab92c0a-98d1-423d-ad37-3666226e793f","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T12:46Z","NEON.LTR.BART036151.20210414","OK","NEON.LTR.BART036151.20210414.OTH","NEON.DOC.001710vH","N","Other",0.1500,"N",,
"bcbaa560-7817-40d1-a344-19d4bf1ea252","BART_074.basePlot.ltr","D01","BART","BART_074","BART_074_555","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T13:30Z","NEON.LTR.BART074555.20210414","OK","NEON.LTR.BART074555.20210414.OTH","NEON.DOC.001710vH","N","Other",0.1600,"N",,
"e6a9b61e-c9c5-4f3b-bda9-17cfe8e9e4c4","BART_044.basePlot.ltr","D01","BART","BART_044","BART_044_531","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T14:15Z","NEON.LTR.BART044531.20210414","OK","NEON.LTR.BART044531.20210414.NDL","NEON.DOC.001710vH","N","Needles",1.2700,"N",,
"9bcbe4e9-0405-4f1c-a382-41391a24592e","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_925","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T13:40Z","NEON.LTR.BART036925.20210414","OK","NEON.LTR.BART036925.20210414.FLR","NEON.DOC.001710vH","N","Flowers",0.6200,"N",,
"650d5f6f-7ef2-4fc6-94da-f802fccb7c5a","BART_036.basePlot.ltr","D01","BART","BART_036","BART_036_151","2021-04-28","2020-11-04","2021-04-14","LTR.2021.BART.01","2021-04-21T17:20Z","2021-04-27T12:46Z","NEON.LTR.BART036151.20210414","OK","NEON.LTR.BART036151.20210414.FLR","NEON.DOC.001710vH","N","Flowers",0.0900,"N",,
