uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"70287ac7-70af-49f5-b70f-7a94a3ffab61","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART040051.20190514",,"NEON.LTR.BART040051.20190514.LVS","NEON.DOC.001710vG","N","Leaves",0.0000,"N",,
"17a711a8-bd3e-4aa7-a53d-25fc99bd31f2","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_648","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:09Z","NEON.LTR.BART071648.20190514",,"NEON.LTR.BART071648.20190514.WDY","NEON.DOC.001710vG","N","Woody material",0.0000,"N",,
"0ba763ff-004a-4f5d-98fc-ddf26b9a6135","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_170","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART071170.20190514",,"NEON.LTR.BART071170.20190514.MXT","NEON.DOC.001710vG","N","Mixed",0.0000,"N",,
"653fcf70-8feb-45e2-abbe-a8cc26dc0c81","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART047168.20190514",,"NEON.LTR.BART047168.20190514.OTH","NEON.DOC.001710vG","N","Other",0.0000,"N",,
"0f9f57e6-0af2-42e9-9124-c3d149510c3f","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_170","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART071170.20190514",,"NEON.LTR.BART071170.20190514.TWI","NEON.DOC.001710vG","N","Twigs/branches",178.8000,"N",,
"2ea69eb2-da02-46cb-972f-a350e6c36ce6","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART040826.20190514",,"NEON.LTR.BART040826.20190514.WDY","NEON.DOC.001710vG","N","Woody material",0.0000,"N",,
"c89dee11-8330-4da8-b7d1-7a9a31c2901c","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_826","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART040826.20190514",,"NEON.LTR.BART040826.20190514.TWI","NEON.DOC.001710vG","N","Twigs/branches",29.4500,"N",,
"2b0a67f7-4a18-4581-a2f0-afac846a0752","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_847","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART047847.20190514",,"NEON.LTR.BART047847.20190514.WDY","NEON.DOC.001710vG","N","Woody material",0.0000,"N",,
"e267275e-57e7-4830-9d3f-db87c1a8eb86","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART047168.20190514",,"NEON.LTR.BART047168.20190514.LVS","NEON.DOC.001710vG","N","Leaves",0.0000,"N",,
"8f2449c5-978f-4a07-99f1-595bfbb2eafa","BART_040.basePlot.ltr","D01","BART","BART_040","BART_040_051","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART040051.20190514",,"NEON.LTR.BART040051.20190514.TWI","NEON.DOC.001710vG","N","Twigs/branches",85.7400,"N",,
"34ea2194-0429-4835-8c4f-3b915c66fb59","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART047168.20190514",,"NEON.LTR.BART047168.20190514.WDY","NEON.DOC.001710vG","N","Woody material",0.0000,"N",,
"004c5942-ca00-4a08-9a36-ef2e007c9ebf","BART_047.basePlot.ltr","D01","BART","BART_047","BART_047_168","2019-05-24","2018-05-14","2019-05-14","LTR.2019.BART.01","2019-05-21T21:00Z","2019-05-24T14:00Z","NEON.LTR.BART047168.20190514",,"NEON.LTR.BART047168.20190514.TWI","NEON.DOC.001710vG","N","Twigs/branches",37.6800,"N",,
