uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy
"9bb02964-0709-448d-95fb-f275a9c1fe8b","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294",,"2023-09-25","2023-10-09","LTR.2023.BART.41",,,"NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.FLR","NEON.DOC.001710vJ","N","Flowers",0.0000,"N",,"0009-0003-6644-7278"
"c0a12c6d-e4f1-4220-8e2f-4414e0e55b95","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T15:47Z","NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.OTH","NEON.DOC.001710vJ","N","Other",0.2700,"N",,"0009-0003-6644-7278"
"26972e7a-c098-43af-bad6-b404878ff7ca","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.SDS","NEON.DOC.001710vJ","N","Seeds",0.2900,"N",,"0009-0003-6644-7278"
"4d8ad99b-3678-4e39-9865-bcb418695dd8","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.LVS","NEON.DOC.001710vJ","N","Leaves",31.5800,"N",,"0009-0003-6644-7278"
"7800add3-d93e-4a46-a91d-5180aad3210a","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T12:31Z","NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.2600,"Y",,"0009-0003-6644-7278"
"3d19ae6c-18e4-4fc2-a023-a3ffea91de73","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.NDL","NEON.DOC.001710vJ","N","Needles",0.0050,"N",,"0009-0003-6644-7278"
"0e627dfc-a8ab-4a42-aae3-907ec3da99c6","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539",,"2023-09-25","2023-10-09","LTR.2023.BART.41",,,"NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.WDY","NEON.DOC.001710vJ","N","Woody material",0.0000,"N",,"0009-0003-6644-7278"
"108416f7-2092-433b-bdc1-7e7247a62850","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.0900,"N",,"0009-0003-6644-7278"
"2458f7a1-a2a0-4c93-b83b-a37a8d12c6b6","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T15:47Z","NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.NDL","NEON.DOC.001710vJ","N","Needles",9.4800,"N",,"0009-0003-6644-7278"
"726c047a-6c83-435e-a689-bdc389582962","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T12:31Z","NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.MXT","NEON.DOC.001710vJ","N","Mixed",0.3900,"N",,"0009-0003-6644-7278"
"0efc3aa0-8d13-4365-82b4-bb010ba407b9","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T15:47Z","NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.FLR","NEON.DOC.001710vJ","N","Flowers",0.0600,"N",,"0009-0003-6644-7278"
"f656fd0a-20a6-448d-9551-aaed58168b15","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.NDL","NEON.DOC.001710vJ","N","Needles",0.8600,"N",,"0009-0003-6644-7278"
"53eb1337-933d-4607-9e6c-d9dd92c7bbe1","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T15:47Z","NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.LVS","NEON.DOC.001710vJ","N","Leaves",15.6800,"N",,"0009-0003-6644-7278"
"66af4224-2f51-4dd3-aa22-342424e755a4","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.OTH","NEON.DOC.001710vJ","N","Other",0.0200,"N",,"0009-0003-6644-7278"
"80fd36ba-aaf1-4154-acfe-aec38a9db2c8","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.OTH","NEON.DOC.001710vJ","N","Other",0.0600,"N",,"0009-0003-6644-7278"
"25f4449a-ccf2-45e3-af19-3dc5a20c78e4","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165",,"2023-09-25","2023-10-09","LTR.2023.BART.41",,,"NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.MXT","NEON.DOC.001710vJ","N","Mixed",0.0000,"N",,"0009-0003-6644-7278"
"40265c2c-44b6-4a3b-a43c-ddc32c83f933","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T15:47Z","NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.WDY","NEON.DOC.001710vJ","N","Woody material",0.2300,"N",,"0009-0003-6644-7278"
"08a82f19-c4c2-4263-9f93-f866adeea1d4","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.MXT","NEON.DOC.001710vJ","N","Mixed",0.1500,"N",,"0009-0003-6644-7278"
"d8edf5b1-e735-4524-94ff-700ac16672ad","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.MXT","NEON.DOC.001710vJ","N","Mixed",0.1900,"N",,"0009-0003-6644-7278"
"377b0abb-37fe-43c5-8b03-e3a9e2b1e206","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T12:31Z","NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.OTH","NEON.DOC.001710vJ","N","Other",0.0800,"N",,"0009-0003-6644-7278"
"36e486af-ac87-4947-8ef5-ccf2ef6ceebb","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_165","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T15:47Z","NEON.LTR.BART071165.20231009","OK","NEON.LTR.BART071165.20231009.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.1400,"N",,"0009-0003-6644-7278"
"f2ea5f5c-d512-42de-9323-4f8285410553","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.WDY","NEON.DOC.001710vJ","N","Woody material",0.0050,"N",,"0009-0003-6644-7278"
"ecf421f2-8626-4e9f-9842-10b1d9ea76a4","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T12:31Z","NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.TWI","NEON.DOC.001710vJ","N","Twigs/branches",0.2600,"N",,"0009-0003-6644-7278"
"28a01a2c-5804-4efa-a2a7-a76dba538739","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.WDY","NEON.DOC.001710vJ","N","Woody material",0.0100,"N",,"0009-0003-6644-7278"
"3a07fbef-41d2-411c-8463-2a8a04ada77c","BART_071.basePlot.ltr","D01","BART","BART_071","BART_071_579","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T14:41Z","NEON.LTR.BART071579.20231009","OK","NEON.LTR.BART071579.20231009.FLR","NEON.DOC.001710vJ","N","Flowers",0.0050,"N",,"0009-0003-6644-7278"
"38583af4-c191-4eb4-aeb2-5f08265d35ff","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.SDS","NEON.DOC.001710vJ","N","Seeds",3.8600,"Y",,"0009-0003-6644-7278"
"d64722b8-dfb1-45c1-a94a-3922bb9b3471","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T12:31Z","NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.SDS","NEON.DOC.001710vJ","N","Seeds",0.0050,"N",,"0009-0003-6644-7278"
"f10bbdfc-43ec-43dc-939a-f1e4e9342016","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.SDS","NEON.DOC.001710vJ","N","Seeds",3.9000,"N",,"0009-0003-6644-7278"
"0a7a8b75-5058-4ffb-8004-9fe071a08aba","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_539",,"2023-09-25","2023-10-09","LTR.2023.BART.41",,,"NEON.LTR.BART073539.20231009","OK","NEON.LTR.BART073539.20231009.FLR","NEON.DOC.001710vJ","N","Flowers",0.0000,"N",,"0009-0003-6644-7278"
"301c2a51-3f3b-484d-a9bd-e526e0371a0e","BART_073.basePlot.ltr","D01","BART","BART_073","BART_073_294","2023-10-18","2023-09-25","2023-10-09","LTR.2023.BART.41","2023-10-11T20:30Z","2023-10-17T13:25Z","NEON.LTR.BART073294.20231009","OK","NEON.LTR.BART073294.20231009.LVS","NEON.DOC.001710vJ","N","Leaves",44.7100,"N",,"0009-0003-6644-7278"
